Nummer	Zeit [ms]	T1	T2
0 	 2332 	 24.959895 
1 	 2344 	 24.976041 
2 	 2352 	 24.976041 
3 	 2364 	 24.972351 
4 	 2374 	 24.972351 
5 	 2384 	 24.965661 
6 	 2394 	 24.965661 
7 	 2404 	 25.006257 
8 	 2414 	 25.006257 
9 	 2424 	 24.977194 
10 	 2434 	 24.977194 
11 	 2443 	 24.979962 
12 	 2453 	 24.979962 
13 	 2465 	 24.998876 
14 	 2473 	 24.998876 
15 	 2483 	 25.005334 
16 	 2497 	 25.005334 
17 	 2503 	 24.979040 
18 	 2513 	 24.979040 
19 	 2525 	 24.990342 
20 	 2533 	 24.990342 
21 	 2543 	 24.988035 
22 	 2553 	 24.988035 
23 	 2569 	 24.996339 
24 	 2573 	 24.996339 
25 	 2584 	 24.998876 
26 	 2602 	 24.998876 
27 	 2618 	 24.984345 
28 	 2622 	 24.984345 
29 	 2634 	 24.977886 
30 	 2650 	 24.977886 
31 	 2654 	 24.982730 
32 	 2654 	 24.982730 
33 	 2666 	 24.983192 
34 	 2678 	 24.983192 
35 	 2682 	 24.980654 
36 	 2692 	 24.980654 
37 	 2712 	 24.987805 
38 	 2716 	 24.987805 
39 	 2722 	 24.993110 
40 	 2734 	 24.993110 
41 	 2744 	 24.989881 
42 	 2754 	 24.989881 
43 	 2764 	 24.979270 
44 	 2774 	 24.979270 
45 	 2784 	 25.001875 
46 	 2794 	 25.001875 
47 	 2804 	 24.981577 
48 	 2814 	 24.981577 
49 	 2828 	 24.975119 
50 	 2836 	 24.975119 
51 	 2850 	 24.992879 
52 	 2854 	 24.992879 
53 	 2864 	 24.997723 
54 	 2876 	 24.997723 
55 	 2886 	 24.977656 
56 	 2898 	 24.977656 
57 	 2904 	 24.988035 
58 	 2914 	 24.988035 
59 	 2932 	 24.999799 
60 	 2938 	 24.999799 
61 	 2946 	 25.010409 
62 	 2953 	 25.010409 
63 	 2963 	 24.994263 
64 	 2975 	 24.994263 
65 	 2993 	 24.986651 
