293.150,400670.717
346.142,397041.208
399.134,393411.699
452.126,389782.190
505.118,386152.682
558.111,382523.173
611.103,378893.664
664.095,375264.155
717.087,371634.647
770.079,368005.138
823.071,364375.629
876.063,360746.120
929.055,357116.611
982.047,353487.103
1035.039,349857.594
1088.032,346228.085
1141.024,342598.576
1194.016,338969.068
1247.008,335339.559
1300.000,331710.050
2000.000,331710.050
