300
0.0, 40000000.0
4.2000001606841885e-06, 42607482.295758456
8.400000321368377e-06, 45139420.547931425
1.2600000482052566e-05, 47598003.420476675
1.6800000642736754e-05, 49985356.16732397
2.1000000803420944e-05, 52303542.46949198
2.5200000964105134e-05, 54554566.2189803
2.9400001124789325e-05, 56740373.25097836
3.3600001285473515e-05, 58862853.02588888
3.7800001446157705e-05, 60923840.26261957
4.2000001606841895e-05, 62925116.52455516
4.6200001767526085e-05, 64868411.75958054
5.0400001928210276e-05, 66755405.795486346
5.4600002088894466e-05, 68587729.79204965
5.8800002249578656e-05, 70366967.65104482
6.300000241026284e-05, 72094657.38540362
6.720000257094703e-05, 73772292.44870792
7.140000273163122e-05, 75401323.02616435
7.560000289231541e-05, 76983157.2881767
7.98000030529996e-05, 78519162.60759991
8.400000321368379e-05, 80010666.74172774
8.820000337436798e-05, 81458958.98003568
9.240000353505217e-05, 82865291.2586717
9.660000369573636e-05, 84230879.24265775
0.00010080000385642055, 85556903.37673776
0.00010500000401710474, 86844509.9057804
0.00010920000417778893, 88094811.86561882
0.00011340000433847312, 89308890.04518357
0.00011760000449915731, 90487793.92076072
0.0001218000046598415, 91632542.56318268
0.00012600000482052568, 92744125.51873565
0.00013020000498120986, 93823503.6645456
0.00013440000514189403, 94871610.03918192
0.0001386000053025782, 95889350.64919671
0.00014280000546326239, 96877605.2522972
0.00014700000562394656, 97837228.11782783
0.00015120000578463074, 98769048.76521987
0.00015540000594531492, 99673872.68104635
0.0001596000061059991, 100552482.0153029
0.00016380000626668327, 101405636.25751542
0.00016800000642736745, 102234072.89325991
0.00017220000658805162, 103038508.04166153
0.0001764000067487358, 103819637.07442376
0.00018060000690941998, 104578135.21692345
0.00018480000707010415, 105314658.1318905
0.00018900000723078833, 106029842.48617764
0.0001932000073914725, 106724306.50110911
0.00019740000755215668, 107398650.48688531
0.00020160000771284086, 108053457.36150414
0.00020580000787352503, 108689293.15464844
0.0002100000080342092, 109306707.49697457
0.0002142000081948934, 109906234.09522557
0.00021840000835557756, 110488391.19357906
0.00022260000851626174, 111053682.02162915
0.00022680000867694592, 111602595.22938927
0.0002310000088376301, 112135605.30969226
0.00023520000899831427, 112653173.00835247
0.00023940000915899845, 113155745.72244476
0.00024360000931968262, 113643757.88704453
